chrom,start,end,strand,gene_id,gene_name,utr_id
14,57193383,57194963,+,ENSMUSG00000021945,Zmym2,4
14,57196872,57200458,+,ENSMUSG00000021945,Zmym2,5
14,57271617,57273416,-,ENSMUSG00000048582,Gja3,1
14,57274001,57274687,-,ENSMUSG00000048582,Gja3,2
14,57335757,57337825,-,ENSMUSG00000046352,Gjb2,1
14,57360460,57362978,-,ENSMUSG00000040055,Gjb6,1
14,57367994,57368721,-,ENSMUSG00000040055,Gjb6,2
14,57512150,57513205,-,ENSMUSG00000021947,Cryl1,1
14,57523570,57524227,-,ENSMUSG00000021947,Cryl1,2
14,57540749,57541544,-,ENSMUSG00000021947,Cryl1,3
14,57578781,57579955,-,ENSMUSG00000021947,Cryl1,4
14,57674346,57677532,+,ENSMUSG00000040040,Ift88,1
14,57713207,57713886,+,ENSMUSG00000040040,Ift88,2
14,57715048,57715726,+,ENSMUSG00000040040,Ift88,3
14,57724729,57725368,+,ENSMUSG00000040040,Ift88,4
14,57754494,57755693,+,ENSMUSG00000040040,Ift88,5
14,57779798,57780923,+,ENSMUSG00000050222,Il17d,1
14,57786754,57788399,-,ENSMUSG00000021951,Eef1akmt1,1
14,57814678,57820027,-,ENSMUSG00000021952,Xpo4,1
14,57834147,57835802,-,ENSMUSG00000021952,Xpo4,2
14,57839646,57843056,-,ENSMUSG00000021952,Xpo4,3
14,57850430,57851601,-,ENSMUSG00000021952,Xpo4,4
14,57855288,57856000,-,ENSMUSG00000021952,Xpo4,5
14,57866514,57868089,-,ENSMUSG00000021952,Xpo4,6
14,57875376,57876114,-,ENSMUSG00000021952,Xpo4,7
14,57878936,57881208,-,ENSMUSG00000021952,Xpo4,8
14,57885119,57886281,-,ENSMUSG00000021952,Xpo4,9
14,57879234,57880980,-,ENSMUSG00000114942,Gm49361,1
14,57885576,57886258,-,ENSMUSG00000114942,Gm49361,2
14,57926819,57929527,-,ENSMUSG00000021959,Lats2,1
14,57930701,57932177,-,ENSMUSG00000021959,Lats2,2
14,57933277,57935255,-,ENSMUSG00000021959,Lats2,3
14,57936415,57938315,-,ENSMUSG00000021959,Lats2,4
14,57940079,57940811,-,ENSMUSG00000021959,Lats2,5
14,57959346,57960116,-,ENSMUSG00000021959,Lats2,6
14,57961731,57962557,-,ENSMUSG00000021959,Lats2,7
14,57971337,57972175,-,ENSMUSG00000021959,Lats2,8
14,58035645,58036606,+,ENSMUSG00000021963,Sap18,1
14,58039236,58044395,+,ENSMUSG00000021963,Sap18,2
14,58043718,58045733,-,ENSMUSG00000021965,Ska3,1
14,58047121,58047900,-,ENSMUSG00000021965,Ska3,2
14,58059044,58059958,-,ENSMUSG00000021965,Ska3,3
14,58063587,58067053,+,ENSMUSG00000021967,Mrpl57,1
14,58069860,58075386,-,ENSMUSG00000021969,Zdhhc20,1
14,58076318,58076962,-,ENSMUSG00000021969,Zdhhc20,2
14,58100732,58103398,-,ENSMUSG00000021969,Zdhhc20,3
14,58153418,58155132,-,ENSMUSG00000021973,Micu2,1
14,58161103,58161868,-,ENSMUSG00000021973,Micu2,2
14,58169394,58170060,-,ENSMUSG00000021973,Micu2,3
14,58182544,58183189,-,ENSMUSG00000021973,Micu2,4
14,58346490,58350477,+,ENSMUSG00000021974,Fgf9,1
14,59370189,59371152,-,ENSMUSG00000021977,1700129C05Rik,1
14,59378475,59379175,-,ENSMUSG00000021977,1700129C05Rik,2
14,59447074,59447816,+,ENSMUSG00000035469,Rcbtb1,1
14,59454847,59455511,+,ENSMUSG00000035469,Rcbtb1,2
14,59458566,59461049,+,ENSMUSG00000035469,Rcbtb1,3
14,59461782,59462524,+,ENSMUSG00000035469,Rcbtb1,4
14,59463457,59464247,+,ENSMUSG00000035469,Rcbtb1,5
14,59465404,59466130,+,ENSMUSG00000035469,Rcbtb1,6
14,59467036,59468289,+,ENSMUSG00000035469,Rcbtb1,7
14,59472368,59475014,+,ENSMUSG00000035469,Rcbtb1,8
14,59514062,59515097,-,ENSMUSG00000044703,Phf11a,1
14,59558113,59559029,-,ENSMUSG00000091649,Phf11b,1
14,59584556,59586916,-,ENSMUSG00000068245,Phf11d,1
14,59617982,59618893,-,ENSMUSG00000091144,Phf11c,1
14,59639158,59640165,-,ENSMUSG00000071350,Setdb2,1
14,59659670,59661018,-,ENSMUSG00000071350,Setdb2,2
14,59668295,59669017,-,ENSMUSG00000071350,Setdb2,3
14,59698784,59699422,+,ENSMUSG00000021981,Cab39l,1
14,59733952,59734678,+,ENSMUSG00000021981,Cab39l,2
14,59736693,59740442,+,ENSMUSG00000021981,Cab39l,3
14,59784315,59786652,+,ENSMUSG00000021981,Cab39l,4
14,59822710,59823513,+,ENSMUSG00000021981,Cab39l,5
14,59796537,59798685,-,ENSMUSG00000021982,Cdadc1,1
14,59801125,59802246,-,ENSMUSG00000021982,Cdadc1,2
14,59804878,59805758,-,ENSMUSG00000021982,Cdadc1,3
14,59821722,59824357,-,ENSMUSG00000021982,Cdadc1,4
14,59829613,59830284,-,ENSMUSG00000021982,Cdadc1,5
14,59833933,59834708,-,ENSMUSG00000021982,Cdadc1,6
14,59866784,59869409,+,ENSMUSG00000044461,Shisa2,1
14,59875689,59885575,-,ENSMUSG00000021983,Atp8a2,1
14,60264662,60265863,-,ENSMUSG00000021983,Atp8a2,2
14,60270859,60271570,-,ENSMUSG00000021983,Atp8a2,3
14,60272334,60273061,-,ENSMUSG00000021983,Atp8a2,4
14,60274117,60274783,-,ENSMUSG00000021983,Atp8a2,5
14,60279590,60281250,-,ENSMUSG00000021983,Atp8a2,6
14,60323731,60324475,-,ENSMUSG00000021983,Atp8a2,7
14,60423366,60424074,-,ENSMUSG00000021983,Atp8a2,8
14,60421761,60424495,-,ENSMUSG00000063895,Nup58,1
14,60442431,60443618,-,ENSMUSG00000114797,Gm49336,1
14,60455227,60459311,-,ENSMUSG00000114797,Gm49336,2
14,60460524,60466659,-,ENSMUSG00000114797,Gm49336,3
14,60475747,60477295,-,ENSMUSG00000114797,Gm49336,4
14,60517232,60517921,+,ENSMUSG00000021987,Mtmr6,1
14,60537422,60540119,+,ENSMUSG00000021987,Mtmr6,2
14,60614821,60616758,+,ENSMUSG00000021986,Amer2,1
14,60617415,60625946,+,ENSMUSG00000021986,Amer2,2
14,60928003,60929157,+,ENSMUSG00000021990,Spata13,1
14,60946574,60947318,+,ENSMUSG00000021990,Spata13,2
14,60987112,60987765,+,ENSMUSG00000021990,Spata13,3
14,60998025,61002305,+,ENSMUSG00000021990,Spata13,4
14,61017174,61018618,+,ENSMUSG00000071347,C1qtnf9,1
14,61035415,61036866,+,ENSMUSG00000021993,Mipep,1
14,61100959,61102487,+,ENSMUSG00000021993,Mipep,2
14,61140577,61143227,+,ENSMUSG00000021993,Mipep,3
14,61201024,61204214,-,ENSMUSG00000060548,Tnfrsf19,1
14,61211510,61212303,-,ENSMUSG00000060548,Tnfrsf19,2
14,61426820,61427497,+,ENSMUSG00000048279,Sacs,1
14,61428247,61433412,+,ENSMUSG00000048279,Sacs,2
14,61435752,61437415,+,ENSMUSG00000048279,Sacs,3
14,61439847,61442669,+,ENSMUSG00000048279,Sacs,4
14,61451405,61453246,+,ENSMUSG00000048279,Sacs,5
14,61477582,61478444,+,ENSMUSG00000048279,Sacs,6
14,61456264,61459351,-,ENSMUSG00000035296,Sgcg,1
14,61459965,61460693,-,ENSMUSG00000035296,Sgcg,2
14,61548423,61549685,+,ENSMUSG00000043157,Arl11,1
14,61568891,61579975,-,ENSMUSG00000021928,Ebpl,1
14,61581000,61585190,-,ENSMUSG00000021928,Ebpl,2
14,61602360,61605379,-,ENSMUSG00000021929,Kpna3,1
14,61607464,61608522,-,ENSMUSG00000021929,Kpna3,2
14,61769142,61772892,-,ENSMUSG00000021930,Spryd7,1
14,61842909,61843695,+,ENSMUSG00000035235,Trim13,1
14,61845238,61845855,+,ENSMUSG00000046168,Kcnrg,1
14,61848801,61850575,+,ENSMUSG00000046168,Kcnrg,2
14,62513380,62514857,-,ENSMUSG00000048281,Dleu7,1
14,62523027,62523683,-,ENSMUSG00000048281,Dleu7,2
14,62585719,62586377,+,ENSMUSG00000021932,Rnaseh2b,1
14,62587549,62588225,+,ENSMUSG00000021932,Rnaseh2b,2
14,62590672,62593076,+,ENSMUSG00000021932,Rnaseh2b,3
14,62597612,62599183,+,ENSMUSG00000021932,Rnaseh2b,4
14,62601179,62601849,+,ENSMUSG00000021932,Rnaseh2b,5
14,62609623,62610741,+,ENSMUSG00000021932,Rnaseh2b,6
14,62629825,62630569,-,ENSMUSG00000021933,Gucy1b2,1
14,62656311,62656979,-,ENSMUSG00000021933,Gucy1b2,2
14,62700563,62701644,-,ENSMUSG00000100486,Gm4131,1
14,62802195,62802915,+,ENSMUSG00000035184,Fam124a,1
14,62824302,62826272,+,ENSMUSG00000035184,Fam124a,2
14,62843022,62846235,+,ENSMUSG00000035184,Fam124a,3
14,62929260,62929992,+,ENSMUSG00000091155,Serpine3,1
14,62913479,62915916,-,ENSMUSG00000035161,Ints6,1
14,62922953,62931329,-,ENSMUSG00000035161,Ints6,2
14,62939639,62940262,-,ENSMUSG00000035161,Ints6,3
14,62944339,62945448,-,ENSMUSG00000035161,Ints6,4
14,62951647,62954231,-,ENSMUSG00000035161,Ints6,5
14,62970779,62971599,-,ENSMUSG00000035161,Ints6,6
14,62994762,62997099,-,ENSMUSG00000035161,Ints6,7
14,63162279,63165472,+,ENSMUSG00000014547,Wdfy2,1
14,63193459,63199258,+,ENSMUSG00000014547,Wdfy2,2
14,63214673,63215410,-,ENSMUSG00000075574,Defb48,1
14,63238216,63238909,+,ENSMUSG00000075573,Defb47,1
14,63255079,63255837,+,ENSMUSG00000075572,Defb43,1
14,63271236,63273680,-,ENSMUSG00000075571,Defb30,1
14,63285550,63286359,+,ENSMUSG00000054763,Defb42,1
14,63293773,63295898,+,ENSMUSG00000054763,Defb42,2
14,63359663,63361531,+,ENSMUSG00000021939,Ctsb,1
14,63378883,63383672,+,ENSMUSG00000021939,Ctsb,2
14,63382299,63384498,-,ENSMUSG00000021273,Fdft1,1
14,63393740,63394499,-,ENSMUSG00000021273,Fdft1,2
14,63396167,63397108,-,ENSMUSG00000021273,Fdft1,3
14,63419592,63420999,-,ENSMUSG00000035121,Neil2,1
14,63425352,63426530,-,ENSMUSG00000035121,Neil2,2
14,63436071,63438123,-,ENSMUSG00000021944,Gata4,1
14,63478251,63479394,-,ENSMUSG00000021944,Gata4,2
14,63609985,63612071,-,ENSMUSG00000014453,Blk,1
14,63679062,63679805,+,ENSMUSG00000035095,Fam167a,1
14,63699790,63703247,+,ENSMUSG00000035095,Fam167a,2
14,63729496,63731676,-,ENSMUSG00000021953,Tdh,1
14,63732768,63733641,-,ENSMUSG00000021953,Tdh,2
14,63741005,63742113,-,ENSMUSG00000021953,Tdh,3
14,63756800,63758447,-,ENSMUSG00000035078,Mtmr9,1
14,63760626,63761814,-,ENSMUSG00000035078,Mtmr9,2
14,63897988,63898778,+,ENSMUSG00000035067,Xkr6,1
14,63899734,63903931,+,ENSMUSG00000035067,Xkr6,2
14,64056940,64058558,+,ENSMUSG00000035067,Xkr6,3
14,64155799,64157608,+,ENSMUSG00000021958,Pinx1,1
14,64185809,64188481,+,ENSMUSG00000063060,Sox7,1
14,64206488,64207173,-,ENSMUSG00000021961,4930578I06Rik,1
14,64208230,64209213,-,ENSMUSG00000021961,4930578I06Rik,2
14,64269696,64272774,+,ENSMUSG00000046049,Rp1l1,1
14,64312587,64313496,-,ENSMUSG00000034623,Prss55,1
14,64316494,64317192,-,ENSMUSG00000034623,Prss55,2
14,64334201,64335427,+,ENSMUSG00000052099,Prss51,1
14,64350883,64351504,+,ENSMUSG00000021966,Prss52,1
14,64359774,64360937,-,ENSMUSG00000054733,Msra,1
14,64520054,64522932,-,ENSMUSG00000054733,Msra,2
14,64688273,64688899,-,ENSMUSG00000054733,Msra,3
14,64906773,64910302,+,ENSMUSG00000060012,Kif13b,1
14,64945641,64946800,+,ENSMUSG00000060012,Kif13b,2
14,64961849,64962509,+,ENSMUSG00000060012,Kif13b,3
14,65040123,65041689,+,ENSMUSG00000060012,Kif13b,4
14,65043180,65047366,+,ENSMUSG00000060012,Kif13b,5
14,65048749,65051168,-,ENSMUSG00000021972,Hmbox1,1
14,65051775,65052553,-,ENSMUSG00000021972,Hmbox1,2
14,65054166,65054795,-,ENSMUSG00000021972,Hmbox1,3
14,65059367,65061309,-,ENSMUSG00000021972,Hmbox1,4
14,65062208,65063223,-,ENSMUSG00000021972,Hmbox1,5
14,65120898,65125409,-,ENSMUSG00000021972,Hmbox1,6
14,65245140,65248549,+,ENSMUSG00000021975,Ints9,1
14,65271077,65273309,+,ENSMUSG00000021975,Ints9,2
14,65276599,65277584,+,ENSMUSG00000021975,Ints9,3
14,65289209,65292361,-,ENSMUSG00000021978,Extl3,1
14,65314899,65315938,-,ENSMUSG00000021978,Extl3,2
14,65429598,65440467,-,ENSMUSG00000007989,Fzd3,1
14,65446868,65447674,-,ENSMUSG00000007989,Fzd3,2
14,65540439,65541041,+,ENSMUSG00000034532,Fbxo16,1
14,65557284,65561722,+,ENSMUSG00000034532,Fbxo16,2
14,65623476,65624185,+,ENSMUSG00000034522,Zfp395,1
14,65633368,65636679,+,ENSMUSG00000034522,Zfp395,2
14,65637822,65639610,-,ENSMUSG00000045731,Pnoc,1
14,65641853,65642497,-,ENSMUSG00000045731,Pnoc,2
14,65767598,65769349,-,ENSMUSG00000022031,Elp3,1
14,65784132,65784787,-,ENSMUSG00000022031,Elp3,2
14,65885466,65886280,+,ENSMUSG00000061356,Nuggc,1
14,65980291,65982692,+,ENSMUSG00000022032,Scara5,1
14,66000008,66002575,+,ENSMUSG00000022032,Scara5,2
14,66050115,66051623,+,ENSMUSG00000022033,Pbk,1
14,66054563,66055571,+,ENSMUSG00000022033,Pbk,2
14,66056187,66057714,-,ENSMUSG00000022034,Esco2,1
14,66063161,66069568,-,ENSMUSG00000022034,Esco2,2
14,66077597,66078478,+,ENSMUSG00000022035,Ccdc25,1
14,66102279,66104356,+,ENSMUSG00000022035,Ccdc25,2
14,66156543,66158485,-,ENSMUSG00000034463,Scara3,1
14,66208881,66211222,+,ENSMUSG00000022037,Clu,1
14,66211992,66213723,+,ENSMUSG00000022037,Clu,2
14,66218467,66219296,+,ENSMUSG00000022037,Clu,3
14,66223935,66225314,-,ENSMUSG00000034450,Gulo,1
14,66264478,66265772,-,ENSMUSG00000022039,Adam2,1
14,66283138,66283976,-,ENSMUSG00000022039,Adam2,2
14,66321523,66322430,-,ENSMUSG00000022040,Ephx2,1
14,66388226,66390697,+,ENSMUSG00000022041,Chrna2,1
14,66390406,66392018,-,ENSMUSG00000059456,Ptk2b,1
14,66393430,66394176,-,ENSMUSG00000059456,Ptk2b,2
14,66409890,66411152,-,ENSMUSG00000059456,Ptk2b,3
14,66534215,66535871,+,ENSMUSG00000022043,Trim35,1
14,66545226,66549173,+,ENSMUSG00000022043,Trim35,2
14,66592735,66596480,+,ENSMUSG00000022044,Stmn4,1
14,66598224,66599429,+,ENSMUSG00000022044,Stmn4,2
14,66874130,66878082,+,ENSMUSG00000045875,Adra1a,1
14,66965113,66967733,+,ENSMUSG00000045875,Adra1a,2
14,66968713,66971211,+,ENSMUSG00000045875,Adra1a,3
14,67007739,67008917,+,ENSMUSG00000045875,Adra1a,4
14,67040013,67043093,-,ENSMUSG00000022048,Dpysl2,1
14,67151456,67153784,+,ENSMUSG00000046204,Pnma2,1
14,67154376,67158772,+,ENSMUSG00000046204,Pnma2,2
14,67222388,67225524,-,ENSMUSG00000022051,Bnip3l,1
14,67226049,67227258,-,ENSMUSG00000022051,Bnip3l,2
14,67230696,67231698,-,ENSMUSG00000022051,Bnip3l,3
14,67251205,67254402,-,ENSMUSG00000022052,Ppp2r2a,1
14,67255757,67257556,-,ENSMUSG00000022052,Ppp2r2a,2
14,67259423,67262389,-,ENSMUSG00000022052,Ppp2r2a,3
14,67266014,67266779,-,ENSMUSG00000022052,Ppp2r2a,4
14,67276024,67276712,-,ENSMUSG00000022052,Ppp2r2a,5
14,67471980,67474262,+,ENSMUSG00000022053,Ebf2,1
14,67665272,67668667,+,ENSMUSG00000022053,Ebf2,2
14,67913480,67915771,-,ENSMUSG00000048922,Cdca2,1
14,67917450,67918079,-,ENSMUSG00000048922,Cdca2,2
14,67931282,67932656,-,ENSMUSG00000048922,Cdca2,3
14,67936085,67938167,-,ENSMUSG00000048922,Cdca2,4
14,67966470,67967482,+,ENSMUSG00000034327,Kctd9,1
14,67970310,67972039,+,ENSMUSG00000034327,Kctd9,2
14,67974755,67980059,+,ENSMUSG00000034327,Kctd9,3
14,67986441,67987188,+,ENSMUSG00000015812,Gnrh1,1
14,67989284,67994271,-,ENSMUSG00000044447,Dock5,1
14,68052719,68055445,-,ENSMUSG00000044447,Dock5,2
14,68319739,68322572,-,ENSMUSG00000022054,Nefm,1
14,68356432,68357785,-,ENSMUSG00000022054,Nefm,2
14,68324597,68326844,+,ENSMUSG00000022055,Nefl,1
14,68734485,68736214,-,ENSMUSG00000022056,Adam7,1
14,68770150,68771490,-,ENSMUSG00000022056,Adam7,2
14,68800529,68802117,-,ENSMUSG00000022057,Adamdec1,1
14,68843176,68845661,-,ENSMUSG00000014725,Adam28,1
14,68846821,68847685,-,ENSMUSG00000014725,Adam28,2
14,68876126,68879957,-,ENSMUSG00000014725,Adam28,3
14,68890965,68892090,-,ENSMUSG00000014725,Adam28,4
14,69275653,69279553,+,ENSMUSG00000014813,Stc1,1
14,69412404,69413267,+,ENSMUSG00000044186,Nkx2-6,1
14,69429398,69432411,+,ENSMUSG00000022061,Nkx3-1,1
14,69478997,69483103,-,ENSMUSG00000034248,Slc25a37,1
14,69484730,69485386,-,ENSMUSG00000034248,Slc25a37,2
14,69486032,69487032,-,ENSMUSG00000034248,Slc25a37,3
14,69507848,69508456,-,ENSMUSG00000034248,Slc25a37,4
14,69526493,69528695,-,ENSMUSG00000047977,Synb,1
14,69584635,69588082,+,ENSMUSG00000095463,Entpd4,1
14,69602669,69605019,+,ENSMUSG00000095463,Entpd4,2
14,69600653,69604397,-,ENSMUSG00000093954,Gm16867,1
14,69608181,69608933,-,ENSMUSG00000093954,Gm16867,2
14,69610162,69612055,-,ENSMUSG00000093954,Gm16867,3
14,69624424,69625131,-,ENSMUSG00000093954,Gm16867,4
14,69656543,69657329,-,ENSMUSG00000093954,Gm16867,5
14,69699458,69702724,-,ENSMUSG00000093954,Gm16867,6
14,69726098,69726706,-,ENSMUSG00000093954,Gm16867,7
14,69745781,69746945,-,ENSMUSG00000098773,Gm27179,1
14,69802885,69806332,+,ENSMUSG00000022066,Entpd4b,1
14,69820919,69823269,+,ENSMUSG00000022066,Entpd4b,2
14,69930269,69933583,+,ENSMUSG00000034205,Loxl2,1
14,69934456,69936428,-,ENSMUSG00000034194,R3hcc1,1
14,69940627,69941875,-,ENSMUSG00000034194,R3hcc1,2
14,69942774,69943627,-,ENSMUSG00000034194,R3hcc1,3
14,69954149,69956049,-,ENSMUSG00000034190,Chmp7,1
14,69965578,69968624,-,ENSMUSG00000034190,Chmp7,2
14,70014870,70017435,+,ENSMUSG00000022074,Tnfrsf10b,1
14,70019381,70022160,+,ENSMUSG00000022074,Tnfrsf10b,2
14,70022139,70025263,-,ENSMUSG00000022075,Rhobtb2,1
14,70026922,70031803,-,ENSMUSG00000022075,Rhobtb2,2
14,70032728,70033767,-,ENSMUSG00000022075,Rhobtb2,3
14,70296892,70297667,+,ENSMUSG00000022085,Pebp4,1
14,70315888,70320363,+,ENSMUSG00000033730,Egr3,1
14,70343080,70343736,+,ENSMUSG00000022089,Bin3,1
14,70355753,70356401,+,ENSMUSG00000022089,Bin3,2
14,70360990,70361993,+,ENSMUSG00000022089,Bin3,3
14,70365999,70366631,+,ENSMUSG00000022089,Bin3,4
14,70371599,70372275,+,ENSMUSG00000022089,Bin3,5
14,70374435,70375955,+,ENSMUSG00000022089,Bin3,6
14,70375313,70376696,-,ENSMUSG00000033712,Ccar2,1
14,70391554,70393682,-,ENSMUSG00000044551,9930012K11Rik,1
14,70401367,70402364,-,ENSMUSG00000022090,Pdlim2,1
14,70404913,70405793,-,ENSMUSG00000022090,Pdlim2,2
14,70406562,70409360,-,ENSMUSG00000022090,Pdlim2,3
14,70417617,70418918,-,ENSMUSG00000022091,Sorbs3,1
14,70420694,70421406,-,ENSMUSG00000022091,Sorbs3,2
14,70455014,70455832,-,ENSMUSG00000022092,Ppp3cc,1
14,70460126,70461680,-,ENSMUSG00000022092,Ppp3cc,2
14,70540618,70544414,-,ENSMUSG00000022094,Slc39a14,1
14,70545921,70546583,-,ENSMUSG00000022094,Slc39a14,2
14,70548086,70548724,-,ENSMUSG00000022094,Slc39a14,3
14,70551108,70556689,-,ENSMUSG00000022094,Slc39a14,4
14,70568226,70569115,-,ENSMUSG00000022094,Slc39a14,5
14,70609626,70612028,-,ENSMUSG00000033644,Piwil2,1
14,70648283,70649000,-,ENSMUSG00000033644,Piwil2,2
14,70663658,70664492,-,ENSMUSG00000033644,Piwil2,3
14,70675897,70678901,-,ENSMUSG00000000776,Polr3d,1
14,70679997,70680860,-,ENSMUSG00000000776,Polr3d,2
14,70700380,70701080,+,ENSMUSG00000003469,Phyhip,1
14,70704476,70706572,+,ENSMUSG00000003469,Phyhip,2
14,70711698,70712989,-,ENSMUSG00000022098,Bmp1,1
14,70714993,70715843,-,ENSMUSG00000022098,Bmp1,2
14,70716685,70718021,-,ENSMUSG00000022098,Bmp1,3
14,70723287,70724670,-,ENSMUSG00000022098,Bmp1,4
14,70725610,70733794,-,ENSMUSG00000022098,Bmp1,5
14,70741611,70743196,-,ENSMUSG00000022098,Bmp1,6
14,70744593,70745935,-,ENSMUSG00000022098,Bmp1,7
14,70758089,70759065,-,ENSMUSG00000022097,Sftpc,1
14,70770561,70771468,+,ENSMUSG00000033595,Lgi3,1
14,70773357,70776064,+,ENSMUSG00000033595,Lgi3,2
14,70784070,70784702,+,ENSMUSG00000033589,Reep4,1
14,70785325,70786673,+,ENSMUSG00000033589,Reep4,2
14,70791652,70792459,+,ENSMUSG00000022096,Hr,1
14,70809445,70811288,+,ENSMUSG00000022096,Hr,2
14,70791996,70792700,+,ENSMUSG00000121603,,1
14,70816588,70820428,+,ENSMUSG00000045211,Nudt18,1
14,70820436,70822784,-,ENSMUSG00000022095,Fhip2b,1
14,70838403,70842480,-,ENSMUSG00000022099,Dmtn,1
14,70843071,70843698,-,ENSMUSG00000022099,Dmtn,2
14,70849808,70855769,-,ENSMUSG00000022099,Dmtn,3
14,70873343,70874469,-,ENSMUSG00000022101,Fgf17,1
14,70884442,70886151,-,ENSMUSG00000047911,Npm2,1
14,70891386,70904757,-,ENSMUSG00000022100,Xpo7,1
14,70908469,70909471,-,ENSMUSG00000022100,Xpo7,2
14,70917507,70921476,-,ENSMUSG00000022100,Xpo7,3
14,71009158,71009878,+,ENSMUSG00000022102,Dok2,1
14,71010384,71011312,+,ENSMUSG00000022102,Dok2,2
14,71013124,71016235,+,ENSMUSG00000022102,Dok2,3
14,71215514,71217578,+,ENSMUSG00000022103,Gfra2,1
14,72663153,72663939,-,ENSMUSG00000109446,Gm9195,1
14,72775086,72777906,-,ENSMUSG00000033487,Fndc3a,1
14,72798587,72799456,-,ENSMUSG00000033487,Fndc3a,2
14,72801882,72802484,-,ENSMUSG00000033487,Fndc3a,3
14,72811706,72812420,-,ENSMUSG00000033487,Fndc3a,4
14,72835515,72836882,-,ENSMUSG00000033487,Fndc3a,5
14,72886387,72889831,-,ENSMUSG00000033487,Fndc3a,6
14,73262743,73263899,-,ENSMUSG00000033470,Cysltr2,1
14,73266268,73267078,-,ENSMUSG00000033470,Cysltr2,2
14,73285198,73286368,-,ENSMUSG00000033470,Cysltr2,3
14,73391455,73392952,+,ENSMUSG00000022106,Rcbtb2,1
14,73399080,73402590,+,ENSMUSG00000022106,Rcbtb2,2
14,73403620,73404580,+,ENSMUSG00000022106,Rcbtb2,3
14,73411001,73412256,+,ENSMUSG00000022106,Rcbtb2,4
14,73414135,73414874,+,ENSMUSG00000022106,Rcbtb2,5
14,73415573,73416303,+,ENSMUSG00000022106,Rcbtb2,6
14,73419599,73421958,+,ENSMUSG00000022106,Rcbtb2,7
14,73444371,73445583,+,ENSMUSG00000022106,Rcbtb2,8
14,73420813,73421795,-,ENSMUSG00000022105,Rb1,1
14,73432642,73435024,-,ENSMUSG00000022105,Rb1,2
14,73475686,73476494,-,ENSMUSG00000022105,Rb1,3
14,73499540,73500465,-,ENSMUSG00000022105,Rb1,4
14,73517311,73518004,-,ENSMUSG00000022105,Rb1,5
14,73520008,73520693,-,ENSMUSG00000022105,Rb1,6
14,73476776,73481034,+,ENSMUSG00000033446,Lpar6,1
14,73599366,73600883,-,ENSMUSG00000022108,Itm2b,1
14,73601797,73602432,-,ENSMUSG00000022108,Itm2b,2
14,73603536,73604267,-,ENSMUSG00000022108,Itm2b,3
14,73617333,73618520,-,ENSMUSG00000022108,Itm2b,4
14,73747172,73749226,+,ENSMUSG00000022109,Med4,1
14,73755034,73756589,+,ENSMUSG00000022109,Med4,2
14,73756017,73759414,-,ENSMUSG00000033405,Nudt15,1
14,73793160,73794567,+,ENSMUSG00000022110,Sucla2,1
14,73797581,73798283,+,ENSMUSG00000022110,Sucla2,2
14,73806002,73806982,+,ENSMUSG00000022110,Sucla2,3
14,73828150,73828773,+,ENSMUSG00000022110,Sucla2,4
14,73832589,73833882,+,ENSMUSG00000022110,Sucla2,5
14,74943538,74947234,+,ENSMUSG00000034997,Htr2a,1
14,74976069,74977195,+,ENSMUSG00000021996,Esd,1
14,74979154,74981287,+,ENSMUSG00000021996,Esd,2
14,74982690,74983431,+,ENSMUSG00000021996,Esd,3
14,74986793,74988505,+,ENSMUSG00000021996,Esd,4
14,74991815,74994883,-,ENSMUSG00000068015,Lrch1,1
14,75000463,75002780,-,ENSMUSG00000068015,Lrch1,2
14,75023522,75024130,-,ENSMUSG00000068015,Lrch1,3
14,75056113,75057370,-,ENSMUSG00000068015,Lrch1,4
14,75289109,75290272,+,ENSMUSG00000034959,Rubcnl,1
14,75321443,75322485,-,ENSMUSG00000021997,Lrrc63,1
14,75382315,75385820,+,ENSMUSG00000021998,Lcp1,1
14,75413955,75415763,+,ENSMUSG00000021998,Lcp1,2
14,75435217,75435882,+,ENSMUSG00000021998,Lcp1,3
14,75436420,75438254,+,ENSMUSG00000021998,Lcp1,4
14,75466479,75468582,+,ENSMUSG00000021998,Lcp1,5
14,75520371,75521295,+,ENSMUSG00000021999,Cpb2,1
14,75558737,75559581,+,ENSMUSG00000022000,Zc3h13,1
14,75580734,75582166,+,ENSMUSG00000022000,Zc3h13,2
14,75763258,75767448,+,ENSMUSG00000091722,Siah3,1
14,75820017,75820790,-,ENSMUSG00000034913,Cby2,1
14,75828040,75828725,-,ENSMUSG00000034913,Cby2,2
14,75904160,75904877,+,ENSMUSG00000022002,Erich6b,1
14,75933771,75934457,+,ENSMUSG00000022002,Erich6b,2
14,75939490,75941800,-,ENSMUSG00000034893,Cog3,1
14,75967530,75968474,-,ENSMUSG00000034893,Cog3,2
14,75997257,76000388,-,ENSMUSG00000022003,Slc25a30,1
14,76005487,76007401,-,ENSMUSG00000022003,Slc25a30,2
14,76013690,76014866,-,ENSMUSG00000022003,Slc25a30,3
14,76082757,76086265,+,ENSMUSG00000060126,Tpt1,1
14,76134077,76135273,-,ENSMUSG00000067995,Gtf2f2,1
14,76200511,76203946,+,ENSMUSG00000046523,Kctd4,1
14,76323376,76328267,-,ENSMUSG00000022008,Gpalpp1,1
14,76372043,76375119,+,ENSMUSG00000022009,Nufip1,1
14,76653448,76654383,+,ENSMUSG00000022010,Tsc22d1,1
